DATAFLOW,LAST UPDATE,freq,c_dest,purpose,duration,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,ME,2017,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,MK,2019,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,MK,2020,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,MK,2021,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,MT,2012,3013,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,MT,2013,4821,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,MT,2014,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,MT,2015,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,MT,2016,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,MT,2017,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,MT,2018,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,MT,2019,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,MT,2020,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,MT,2021,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,MT,2022,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,MT,2023,5449,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,NL,2012,166774,bu
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,NL,2013,141891,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,NL,2014,190217,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,NL,2015,200057,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,NL,2016,148062,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,NL,2017,197333,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,NL,2018,220563,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,NL,2019,186415,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,NL,2020,60245,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,NL,2021,156376,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,NL,2022,225941,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,NL,2023,251139,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,NO,2013,1485953,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,NO,2014,1478920,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,NO,2015,1534635,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,NO,2016,1179516,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,NO,2017,1362673,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,NO,2018,1356681,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,NO,2021,590342,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,PL,2012,267305,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,PL,2013,148663,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,PL,2014,259938,b
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,PL,2015,248462,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,PL,2016,274617,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,PL,2017,276338,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,PL,2018,294444,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,PL,2019,300956,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,PL,2020,171151,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,PL,2021,188882,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,PL,2022,255669,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,PL,2023,308003,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,PT,2012,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,PT,2013,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,PT,2014,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,PT,2015,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,PT,2016,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,PT,2017,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,PT,2018,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,PT,2019,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,PT,2020,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,PT,2021,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,PT,2022,14784,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,PT,2023,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,RO,2012,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,RO,2013,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,RO,2014,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,RO,2017,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,RO,2018,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,RO,2019,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,RO,2020,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,RO,2021,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,RO,2022,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,RO,2023,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,RS,2018,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,SE,2014,29831956,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,SE,2015,31525879,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,SE,2016,33493020,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,SE,2017,38415926,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,SE,2018,35685909,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,SE,2019,36891226,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,SE,2020,49830932,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,SE,2021,51185360,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,SE,2022,62400828,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,SI,2012,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,SI,2013,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,SI,2014,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,SI,2015,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,SI,2016,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,SI,2017,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,SI,2018,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,SI,2019,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,SI,2020,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,SI,2021,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,SI,2022,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,SI,2023,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,SK,2012,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,SK,2015,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,SK,2018,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,SK,2019,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,SK,2020,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,SK,2021,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,SK,2022,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,SK,2023,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,UK,2012,327959,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,UK,2013,267176,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,AL,2019,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,AT,2012,229929,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,AT,2013,232927,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,AT,2014,243057,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,AT,2015,230333,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,AT,2016,285488,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,AT,2017,300484,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,AT,2018,242812,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,AT,2019,253054,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,AT,2020,119083,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,AT,2021,146632,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,AT,2022,342248,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,AT,2023,382938,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,BE,2012,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,BE,2013,33924,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,BE,2014,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,BE,2015,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,BE,2016,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,BE,2017,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,BE,2018,40514,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,BE,2019,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,BE,2020,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,BE,2021,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,BE,2022,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,BE,2023,53281,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,BG,2012,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,BG,2013,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,BG,2014,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,BG,2016,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,BG,2018,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,BG,2023,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,CH,2012,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,CH,2013,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,CH,2014,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,CH,2015,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,CH,2016,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,CH,2017,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,CH,2018,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,CH,2019,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,CH,2020,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,CH,2022,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,CY,2012,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,CY,2013,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,CY,2015,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,CY,2016,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,CY,2017,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,CY,2019,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,CY,2023,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,CZ,2012,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,CZ,2013,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,CZ,2014,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,CZ,2015,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,CZ,2016,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,CZ,2017,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,CZ,2018,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,CZ,2019,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,CZ,2020,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,CZ,2021,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,CZ,2022,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,CZ,2023,95731,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,DE,2012,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,DE,2013,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,DE,2014,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,DE,2015,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,DE,2016,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,DE,2017,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,DE,2018,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,DE,2019,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,DE,2020,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,DE,2021,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,DE,2022,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,DE,2023,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,DK,2012,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,DK,2013,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,DK,2014,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,DK,2015,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,DK,2016,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,DK,2017,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,DK,2018,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,DK,2019,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,EA20,2012,2990728,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,EA20,2013,2859520,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,EA20,2014,2933550,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,EA20,2015,2587015,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,EA20,2016,2672841,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,EA20,2017,2727899,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,EA20,2018,3193071,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,EA20,2019,2934644,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,EA20,2020,1857628,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,EA20,2021,3826319,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,EA20,2022,3820323,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,EA20,2023,5187227,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,EE,2012,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,EE,2013,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,EE,2015,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,EE,2016,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,EE,2017,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,EE,2019,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,EE,2020,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,EE,2021,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,EE,2022,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,EE,2023,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,EL,2012,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,EL,2013,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,EL,2016,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,EL,2018,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,EL,2019,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,EL,2022,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,EL,2023,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,ES,2012,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,ES,2013,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,ES,2014,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,ES,2015,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,ES,2016,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,ES,2017,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,ES,2018,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,ES,2019,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,ES,2020,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,ES,2021,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,ES,2022,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,ES,2023,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,EU27_2020,2012,3096562,e
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,EU27_2020,2013,2930171,e
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,EU27_2020,2014,2990039,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,EU27_2020,2015,2693991,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,EU27_2020,2016,2765761,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,EU27_2020,2017,2838649,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,EU27_2020,2018,3295172,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,EU27_2020,2019,3075351,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,EU27_2020,2020,1906130,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,EU27_2020,2021,3899410,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,EU27_2020,2022,3918306,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,EU27_2020,2023,5300852,e
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,FI,2012,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,FI,2013,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,FI,2015,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,FI,2016,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,FI,2017,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SI,TOTAL,N_GE1,NR,FI,2018,,u
